# Weights_0	Weights_1	Weights_2	Weights_3
1.252990336080789691e+00	1.104776048049750159e+00	1.354911353791542039e+00	1.789006627689881279e+00
1.242593593380102890e+00	1.101463829321461141e+00	1.350211856929303567e+00	1.811315558705749895e+00
1.256023973538584082e+00	1.095388622490620412e+00	1.349723194422990602e+00	1.807436271538232386e+00
1.263887869692807309e+00	1.104746478823465994e+00	1.340159508066603333e+00	1.803921644139050429e+00
1.247781704486984333e+00	1.114069253830613615e+00	1.352772379092319621e+00	1.799865950136072978e+00
1.254020939669240775e+00	1.097799901492273911e+00	1.357494536485640557e+00	1.808030878801617503e+00
1.256308912230557739e+00	1.104921868569702426e+00	1.345196560753910697e+00	1.812837956893920577e+00
1.252614383560223477e+00	1.108761853682701526e+00	1.353601292834465397e+00	1.804880555032395861e+00
1.251030483844326247e+00	1.104021813812689823e+00	1.354990158674435285e+00	1.810810003993762685e+00
1.249985406092540829e+00	1.104583028396014743e+00	1.353357986421403147e+00	1.812974927337919873e+00
1.251026355451128280e+00	1.104224589029709325e+00	1.353763891784666828e+00	1.811909029390949888e+00
1.250841544554751383e+00	1.104449541425339909e+00	1.353620238567348144e+00	1.812029828583941127e+00
1.250099909334818404e+00	1.104797972840838360e+00	1.353472928329391367e+00	1.812460912311741890e+00
1.253559105846491661e+00	1.102650383492400410e+00	1.353572671926008830e+00	1.811125634594448641e+00
1.254138445066047103e+00	1.107437155562520426e+00	1.349123846971328700e+00	1.810684097722863539e+00
1.252367819362581125e+00	1.108326627802554087e+00	1.356117700145201832e+00	1.805040191648496606e+00
1.254972654201470528e+00	1.103193256273366840e+00	1.353810270987688913e+00	1.811783039557901542e+00
1.255169943794801846e+00	1.109212790365746493e+00	1.350373483338095593e+00	1.810302054052093546e+00
1.249132283195741655e+00	1.109808725782070793e+00	1.358828854975028033e+00	1.808132309773864632e+00
1.242644552455666185e+00	1.103149248168042496e+00	1.360821578694377365e+00	1.819602893502826779e+00
1.258620089088829275e+00	1.097814510828344803e+00	1.352500822238234868e+00	1.818397299975016423e+00
1.267827566912140380e+00	1.113271806913094242e+00	1.343188572348145149e+00	1.805819006744353361e+00
1.273003705845886735e+00	1.117574107987460597e+00	1.353825135799342272e+00	1.791337294461817109e+00
1.287198909747455655e+00	1.115123429207581118e+00	1.348675965340448091e+00	1.795053494411847916e+00
1.277427482325533381e+00	1.133353947998193556e+00	1.350571198116167437e+00	1.793709648644345789e+00
1.271878566872877814e+00	1.123478487365682232e+00	1.371219960513740510e+00	1.797412074129239201e+00
1.273496052130810074e+00	1.118729444314963573e+00	1.361572675183978731e+00	1.819282527968016927e+00
1.290048137243283710e+00	1.125638897641355607e+00	1.358747127460584236e+00	1.807459052434923663e+00
1.300230554278801298e+00	1.136542445984324301e+00	1.358607284721332853e+00	1.798806579924186577e+00
1.303177857592894284e+00	1.143343198080102541e+00	1.366029286065402415e+00	1.796046007240654552e+00
1.308465278446097946e+00	1.144361048053435859e+00	1.370381860069791014e+00	1.801346379716542323e+00
1.314369716277631772e+00	1.150554060100873466e+00	1.371245809704535690e+00	1.804731050682291560e+00
1.310320454098098608e+00	1.158554099035714158e+00	1.380005616664038648e+00	1.807653583586076085e+00
1.305366561548647830e+00	1.156433473088540165e+00	1.390708543990931689e+00	1.818809007884889084e+00
1.323173854270545569e+00	1.152022964666799210e+00	1.386427719025948857e+00	1.825423668389518417e+00
1.320956383342456686e+00	1.172736194151786870e+00	1.384874638678867065e+00	1.823140565784299616e+00
1.311977499179170836e+00	1.171385840946118417e+00	1.407801100292766172e+00	1.824347644003380564e+00
1.318647767138756421e+00	1.161595256796535525e+00	1.404700068959235937e+00	1.845086956505680220e+00
1.333945602910142414e+00	1.172801980768459984e+00	1.396708516967349212e+00	1.840350772862528794e+00
1.384166591273497948e+00	1.175438551279558874e+00	1.389509213830881995e+00	1.814207647189385098e+00
1.370819343214053410e+00	1.219067983816281231e+00	1.388210171953380812e+00	1.806730944994962673e+00
1.379147222664406147e+00	1.201879300606383927e+00	1.425886087693321480e+00	1.801087278855065366e+00
1.381529260455847341e+00	1.207725399052244963e+00	1.406466811000401940e+00	1.836082363039413634e+00
1.361693860428906611e+00	1.225594862983954814e+00	1.430404938969448425e+00	1.830335479687938305e+00
1.369288427246887929e+00	1.203048173960189704e+00	1.443284145343854519e+00	1.849796407121376829e+00
1.353359151517778081e+00	1.219897430713411612e+00	1.433193791103382742e+00	1.871374729819693883e+00
1.323326420135681136e+00	1.217377504535481769e+00	1.466082456405390033e+00	1.876372502734698244e+00
1.338801945043259556e+00	1.188003255153732507e+00	1.460418060810817487e+00	1.902547231019278140e+00
1.332835485170262846e+00	1.213104420881838452e+00	1.442405605580308947e+00	1.904086087128439964e+00
1.350622641733348672e+00	1.205503012973253130e+00	1.460251268954568804e+00	1.880745490446120494e+00
1.346763129428084849e+00	1.214549430698295351e+00	1.447038737516531004e+00	1.895320216200826247e+00
1.368453733582054133e+00	1.212900426667896658e+00	1.452004624559762869e+00	1.877501382176047340e+00
1.376213555333011707e+00	1.225835295516663592e+00	1.441550478284874259e+00	1.876923058701380320e+00
1.367623412658177884e+00	1.233909917919495669e+00	1.456140471036360573e+00	1.870535095466042463e+00
1.355769686135090746e+00	1.226211185225650979e+00	1.465405723517290593e+00	1.886756807782783429e+00
1.347156589090204415e+00	1.222228706852452440e+00	1.466847829115140112e+00	1.899952357298664518e+00
1.347403625387430193e+00	1.218573265056118515e+00	1.467444861437601888e+00	1.903083981522089241e+00
1.348775114772902795e+00	1.219379153243296043e+00	1.464898193408149751e+00	1.903587781660879275e+00
1.349015394007585966e+00	1.220521926908163968e+00	1.465575127175104742e+00	1.901616340239181691e+00
1.349695357967120701e+00	1.220113237520920935e+00	1.465637359162428321e+00	1.901625597055031980e+00
1.350483087776444879e+00	1.220360364049947854e+00	1.465129883905237129e+00	1.901408402257315444e+00
1.350510209191537525e+00	1.220520727250821613e+00	1.465159332172527362e+00	1.901273596348989292e+00
1.351510351457378301e+00	1.220383596802949722e+00	1.464549225244469399e+00	1.900939466101831288e+00
1.354825657861558952e+00	1.221889107478106196e+00	1.462786562161322523e+00	1.898295345729376971e+00
1.350634011700200254e+00	1.226593067527795178e+00	1.465101539125348795e+00	1.896032583352277534e+00
1.352494993195862971e+00	1.219566953416081123e+00	1.469808280764742792e+00	1.897984399251673837e+00
1.356530898885313308e+00	1.222002380620862638e+00	1.460424315188965316e+00	1.903066980374588546e+00
1.362069834336113061e+00	1.227869745683810798e+00	1.463597059160042013e+00	1.891112875307564112e+00
1.373226989064581183e+00	1.227616084587438872e+00	1.461829881337477932e+00	1.888677372074437200e+00
1.373860711706393900e+00	1.239282467241490160e+00	1.460373493222739683e+00	1.885962954171846784e+00
1.373336048984368007e+00	1.239100070294878897e+00	1.472564605124908388e+00	1.883954489157874779e+00
1.362779009647855810e+00	1.239830379809685690e+00	1.475253017384265730e+00	1.900268290951609096e+00
1.357332760106486846e+00	1.235031946165242145e+00	1.484085371818225862e+00	1.908221190342019868e+00
1.364040551859763584e+00	1.230573017211151976e+00	1.479602447423024048e+00	1.917297253529028467e+00
1.362688745920422217e+00	1.241092310987689018e+00	1.478655299802712708e+00	1.914814816269887920e+00
1.368707198874012487e+00	1.237659740034279476e+00	1.486821129655820251e+00	1.911417969623475654e+00
1.379844235503566274e+00	1.240677336093504834e+00	1.478172756843134872e+00	1.915789465518359158e+00
1.389146596442713433e+00	1.251927322260960374e+00	1.479716022174988099e+00	1.904705084846259888e+00
1.399928487838705493e+00	1.255722321163475819e+00	1.483723909771905047e+00	1.900729391075018926e+00
1.412205294689760082e+00	1.263020111761628206e+00	1.481973334174193413e+00	1.900225000220591598e+00
1.420705614265383332e+00	1.273690354145422310e+00	1.486332736875304761e+00	1.895657317900379724e+00
1.440847073249138965e+00	1.276588089708668994e+00	1.488504790314222337e+00	1.892852154273890530e+00
1.433307023121513923e+00	1.297778653444089603e+00	1.493161410412293444e+00	1.896924770118488368e+00
1.448230274853091970e+00	1.288336694925930503e+00	1.510646728403354677e+00	1.897679535641881188e+00
1.430222129881324022e+00	1.307227455941288863e+00	1.508025755772518073e+00	1.921093254144773388e+00
1.437572178370434051e+00	1.294911955090982669e+00	1.532817761325297123e+00	1.920705185679417504e+00
1.440556430579845282e+00	1.301569715618355660e+00	1.519206331031489166e+00	1.944568185658434922e+00
1.439152942288485226e+00	1.312318914353919119e+00	1.535256218579692078e+00	1.935848407100213997e+00
1.432084703704516127e+00	1.309573576144582141e+00	1.545372379755725500e+00	1.952428507948510417e+00
1.469818754789325554e+00	1.300371185736961310e+00	1.534563822272459577e+00	1.953326315180394790e+00
1.477781606152275273e+00	1.336237572017496822e+00	1.522830078312338742e+00	1.940283506471496722e+00
1.458193954594259711e+00	1.343974157290536153e+00	1.560434135804305678e+00	1.932741987222016178e+00
1.481234439964089544e+00	1.318179781161704867e+00	1.557080107949328607e+00	1.959942032629538922e+00
1.475384139794273075e+00	1.350874317934247060e+00	1.543195682176448313e+00	1.963723820928890529e+00
1.507027478964284128e+00	1.340960675618494857e+00	1.563459430458870703e+00	1.940140274936835496e+00
1.510359930070344081e+00	1.363444592644945663e+00	1.544270221814838084e+00	1.954660924337880745e+00
1.496613339414719190e+00	1.373613764410734017e+00	1.576408241585319114e+00	1.943368242698084503e+00
1.502956636083541575e+00	1.355790041343495789e+00	1.579597652059071544e+00	1.970133227066968251e+00
1.507211697238139525e+00	1.370179289900295805e+00	1.570407286344859044e+00	1.975571863524078209e+00
1.515059023962145091e+00	1.374659428731145772e+00	1.582784998332502635e+00	1.964893723014807803e+00
1.482624016995312211e+00	1.383745015985849758e+00	1.595878639948439925e+00	1.985911630066006683e+00
1.474367198998944861e+00	1.361513494692935033e+00	1.615119736385814520e+00	2.004034305392243365e+00
1.470164844813780070e+00	1.359990443886527123e+00	1.602623558701252948e+00	2.026360521688183258e+00
1.477348616511615420e+00	1.361385513961334670e+00	1.606318801753698011e+00	2.016642540124577554e+00
1.481080944603801575e+00	1.364309300497365651e+00	1.602717616442754345e+00	2.017157038179331785e+00
1.491206470168895848e+00	1.365731315984989536e+00	1.601452189943118665e+00	2.011016063940010312e+00
1.489074004382703764e+00	1.373083667462897450e+00	1.601444500996886511e+00	2.009626574992524173e+00
1.488120351148779053e+00	1.371181472016279601e+00	1.607350647973214475e+00	2.009700555523351806e+00
1.481881147319623837e+00	1.371676702373582968e+00	1.608399628604094245e+00	2.016022350570081834e+00
1.478194207906845303e+00	1.369413845656453077e+00	1.611936649451126913e+00	2.018638988951715341e+00
1.476517723636513235e+00	1.368173559250372318e+00	1.611930596474401733e+00	2.021313808660853084e+00
1.476501316097104999e+00	1.368015662043720715e+00	1.611908121415165152e+00	2.021416977234452794e+00
1.475256098775192148e+00	1.368253184575024761e+00	1.612855651244990973e+00	2.021735781122000475e+00
1.472501966573273480e+00	1.366311503826207918e+00	1.614721130464886967e+00	2.024697128181412786e+00
1.476424539437450223e+00	1.362269315476552833e+00	1.612039985741728687e+00	2.027703133765498933e+00
1.480558844731872714e+00	1.367612281418875808e+00	1.606621252421881030e+00	2.024011782003619420e+00
1.472824821470058998e+00	1.373433931835521982e+00	1.614324546257579707e+00	2.018154729089236099e+00
1.477233482649473295e+00	1.361265772937683138e+00	1.617134027355999315e+00	2.024466112450875599e+00
1.488141847080591829e+00	1.365880171980335067e+00	1.601918118161526516e+00	2.026363227685083146e+00
1.492711699002893244e+00	1.377761033453921424e+00	1.606372371533524746e+00	2.008321634561617053e+00
1.490570259932124886e+00	1.377607308000233788e+00	1.613463328810767594e+00	2.009036642072390411e+00
1.483953196605577896e+00	1.377103556351120250e+00	1.615804971256428413e+00	2.018852337031927124e+00
1.474715989447822562e+00	1.375231527878756799e+00	1.622045121965985492e+00	2.026539452694679611e+00
1.495959810864520678e+00	1.362550460524040385e+00	1.615710222227754622e+00	2.029275200580073157e+00
1.502992226645581963e+00	1.384282169583238797e+00	1.600846855445433148e+00	2.021268392642724621e+00
1.507484910403602330e+00	1.388218793619774294e+00	1.619498803815098809e+00	2.002109558807026346e+00
1.534746254452304504e+00	1.380514856089014586e+00	1.607748572782864205e+00	2.008715433592798139e+00
1.545186313610357409e+00	1.408259658099173750e+00	1.598553124876067377e+00	1.995061285908930282e+00
1.545358366205471068e+00	1.414976840575196793e+00	1.622760649935055755e+00	1.981945029184260854e+00
1.539836278430432026e+00	1.412683064024534918e+00	1.627191218292450392e+00	2.005336099861117383e+00
1.563040044035269194e+00	1.407871052364719988e+00	1.624860307392547609e+00	2.008944778738315229e+00
1.585671100696341096e+00	1.426304912276047610e+00	1.613607143096649210e+00	2.000805194160115708e+00
1.588000054217209245e+00	1.446307019002309513e+00	1.628964106134645151e+00	1.986593219451215475e+00
1.580411064545094613e+00	1.446662481849081860e+00	1.647256014119509837e+00	2.000870101737392215e+00
1.536126199137332948e+00	1.455944885466826877e+00	1.666462835757648753e+00	2.034492099115757124e+00
1.545191515385004433e+00	1.417263507676079559e+00	1.684228031599109610e+00	2.061013942277865496e+00
1.555278409556893227e+00	1.430445440771584087e+00	1.650517082488741405e+00	2.084173006425725561e+00
1.570017343464934934e+00	1.442537691356697627e+00	1.666388062877696807e+00	2.053254252413801773e+00
1.588810484852960281e+00	1.443428666530907289e+00	1.662227047534770019e+00	2.055416932011836284e+00
1.545796571021021082e+00	1.474115465830803329e+00	1.677906410186744468e+00	2.063631142104938032e+00
1.546480820112117627e+00	1.433591917469422050e+00	1.710664157918885708e+00	2.081210334951792085e+00
1.564358879395447488e+00	1.433939820491900052e+00	1.670790289113119442e+00	2.113367461944138270e+00
1.573237534851946728e+00	1.458109043854803666e+00	1.678617772146408615e+00	2.080359425953939745e+00
1.557933311375238272e+00	1.461625900636786435e+00	1.696853514145831854e+00	2.083621794384097559e+00
1.578182246657956034e+00	1.442299038349228235e+00	1.695061283855867629e+00	2.096005920184633720e+00
1.587756332630743339e+00	1.462773985595489323e+00	1.677161863840452405e+00	2.094664785051311373e+00
1.577611057882741585e+00	1.474329328247106607e+00	1.699342450567808305e+00	2.080328034343017496e+00
1.581196685839985072e+00	1.459423838620508063e+00	1.705287204751622987e+00	2.096713060013598362e+00
1.592655860444307958e+00	1.464617514785923280e+00	1.692354470772489128e+00	2.102887055756597068e+00
1.592780369463608903e+00	1.477232037637626449e+00	1.698874414532830501e+00	2.092260147028531136e+00
1.597544447953473945e+00	1.472795978175741149e+00	1.706472288947280092e+00	2.094147154923353682e+00
1.593135970264277335e+00	1.478967295738682575e+00	1.704139751153455951e+00	2.103046543987598049e+00
1.586746183291178003e+00	1.479348115701049293e+00	1.713923463499823052e+00	2.105151006453975793e+00
1.575418196469430709e+00	1.477400690554536711e+00	1.718009418852527448e+00	2.117961941397896286e+00
1.577202857129996527e+00	1.470429266809703206e+00	1.719082730435903761e+00	2.124239164071769270e+00
1.580800892509944378e+00	1.472687285256040202e+00	1.713590411411268777e+00	2.125605027795745450e+00
1.586592332269115779e+00	1.474415597379546750e+00	1.714182582745216177e+00	2.119543964567771610e+00
1.584219305141482126e+00	1.478247166826635484e+00	1.714847275807476867e+00	2.119342607736854678e+00
1.584279193037087197e+00	1.476379822384759732e+00	1.717697414823745383e+00	2.119785328837601845e+00
1.580867426702442069e+00	1.477482165461023955e+00	1.717503612998575679e+00	2.122811788223271989e+00
1.579912434556633105e+00	1.476444314231422750e+00	1.718823716647931432e+00	2.123451270574143290e+00
1.579917025502348471e+00	1.476373326650309847e+00	1.718745016266386427e+00	2.123587312380252445e+00
1.580664517017430271e+00	1.475749163464548319e+00	1.718815859119702694e+00	2.123716012289902810e+00
1.578298999905393352e+00	1.478069011328749349e+00	1.718268372959286028e+00	2.124639242757468072e+00
1.577330114114285919e+00	1.475162365572360690e+00	1.722489687829461102e+00	2.124502101188508796e+00
1.577586242856667376e+00	1.473739085545310967e+00	1.718470631241344249e+00	2.130023888488315809e+00
1.579828378643301834e+00	1.475506098041119651e+00	1.718079610736268359e+00	2.126320787516775557e+00
1.570703971919473751e+00	1.479426138659731604e+00	1.721502988902741782e+00	2.127279098904362620e+00
1.581986090367076603e+00	1.466210786367322161e+00	1.723045976238054555e+00	2.128142190462543049e+00
1.605615087423603482e+00	1.472061966532596688e+00	1.702509482143041764e+00	2.122845076079240112e+00
1.605423313241528094e+00	1.496751369383020558e+00	1.707365045784791313e+00	2.098235499319289321e+00
1.603233658815282237e+00	1.488951664266439767e+00	1.728546539904330714e+00	2.095809712372392219e+00
1.605481830869191384e+00	1.485080113639760890e+00	1.718901982154587227e+00	2.117283139981168016e+00
1.619523745829351657e+00	1.490474172254135032e+00	1.716947042845580862e+00	2.109522941452756317e+00
1.623656080988119310e+00	1.501511233016004754e+00	1.719691714592035403e+00	2.103634745352051638e+00
1.618791054862043000e+00	1.505466577928386673e+00	1.731054650046260690e+00	2.106154314957850104e+00
1.625707003063877609e+00	1.498998208261981047e+00	1.734164085789842158e+00	2.116724840440085575e+00
1.593373836571586599e+00	1.519486103735230964e+00	1.738054838592122842e+00	2.133269215522124451e+00
1.620602633126697389e+00	1.483729201599722325e+00	1.756144526534885175e+00	2.134114919285011069e+00
1.639723778012732724e+00	1.506542423810958375e+00	1.714669424924740504e+00	2.146748286962128827e+00
1.678615571414431296e+00	1.517437856975911492e+00	1.730226056761961173e+00	2.097510277433535464e+00
1.661848838285571617e+00	1.549246336259768153e+00	1.732656089422190293e+00	2.103017889273462782e+00
1.683093910750948385e+00	1.527248767228691184e+00	1.759815994867238720e+00	2.101379689796390338e+00
1.678348260515615475e+00	1.549772158807429356e+00	1.738575825605897185e+00	2.129712267128467840e+00
1.675349383151205629e+00	1.553315889700549679e+00	1.771143084969296622e+00	2.117150979494347052e+00
1.677932727996999551e+00	1.546210147259079015e+00	1.769970057643389438e+00	2.145801716471134490e+00
1.648431258043095760e+00	1.565045025970922321e+00	1.781191303559878980e+00	2.160382675415579268e+00
1.640452102886634345e+00	1.541721276267850049e+00	1.807180394214195296e+00	2.177796212564785616e+00
1.634197114039685816e+00	1.540095827153578067e+00	1.791374222263840021e+00	2.210453367436267857e+00
1.668325207203744442e+00	1.532253248189031636e+00	1.789023166727251146e+00	2.195919219929323596e+00
1.661139356499142128e+00	1.564452747251586562e+00	1.778955962235718502e+00	2.191110842104990741e+00
1.662139630180846206e+00	1.555941587241099988e+00	1.808721668743065392e+00	2.179556735115049548e+00
1.658014018534569312e+00	1.555309554531959959e+00	1.798066784773963311e+00	2.206396503934486830e+00
1.655175129304861770e+00	1.558646171163362792e+00	1.807184908618274521e+00	2.204208591537188067e+00
1.678933955601785488e+00	1.548613427004094101e+00	1.801760357646045696e+00	2.206427740582768582e+00
1.689584454583525686e+00	1.568894810542322604e+00	1.789295476083155201e+00	2.199145295023985813e+00
1.677865432763736564e+00	1.580758872311023966e+00	1.810181716404410723e+00	2.188209089233208005e+00
1.707526720862895919e+00	1.558987269902341932e+00	1.808206715608937198e+00	2.196653316838424796e+00
1.687063634819010671e+00	1.593833172272057341e+00	1.797469302561142124e+00	2.202902657257762797e+00
1.678814026959522865e+00	1.578126457136297178e+00	1.834907645402167553e+00	2.196857207905069664e+00
1.678113889014831051e+00	1.569093535370452042e+00	1.818611030603456413e+00	2.230451206711173029e+00
1.681523069972053364e+00	1.576791492602979572e+00	1.819843217014097903e+00	2.221817641573617053e+00
1.691242279266773618e+00	1.575236137331161190e+00	1.820839821448243523e+00	2.218273075764996882e+00
1.691984849020665926e+00	1.582864864470626021e+00	1.818093935095110636e+00	2.218196351506168451e+00
1.681953368154255113e+00	1.585912459884670556e+00	1.828125042564259894e+00	2.218677419097439873e+00
1.673566946052006843e+00	1.579528221576144809e+00	1.833622542454677040e+00	2.229739230482030710e+00
1.663640067300179659e+00	1.577774411269199151e+00	1.834680562819082317e+00	2.239254480530786129e+00
1.668627885630980634e+00	1.570415014522916541e+00	1.834206232958276450e+00	2.240937946497791877e+00
1.673190865418171303e+00	1.573235857212310851e+00	1.827661310482584511e+00	2.239761838091613111e+00
1.674641418212466037e+00	1.575676345661196187e+00	1.828826655597642681e+00	2.234811993039747424e+00
1.675066646858741626e+00	1.575667965175912233e+00	1.829114278448068065e+00	2.234583334461972104e+00
1.675066646858741626e+00	1.575667965175912233e+00	1.829114278448068065e+00	2.234583334461972104e+00
